"STATION","NAME","DATE","TMAX","TMIN"
"ITM00016245","PRATICA DI MARE, IT","2008-11-07","65","50"
"ITM00016245","PRATICA DI MARE, IT","2008-11-08","67","52"
"ITM00016245","PRATICA DI MARE, IT","2008-11-09","67","50"
"ITM00016245","PRATICA DI MARE, IT","2008-11-10",,
"ITM00016245","PRATICA DI MARE, IT","2008-11-11","65","46"
"ITM00016245","PRATICA DI MARE, IT","2008-11-12","62","49"
"ITM00016245","PRATICA DI MARE, IT","2008-11-13","62",
"ITM00016245","PRATICA DI MARE, IT","2008-11-14","66",
"ITM00016245","PRATICA DI MARE, IT","2008-11-15","65","51"
"ITM00016245","PRATICA DI MARE, IT","2008-11-16","63",
"ITM00016245","PRATICA DI MARE, IT","2008-11-17","63","50"
"ITM00016245","PRATICA DI MARE, IT","2008-11-18","61","46"
"ITM00016245","PRATICA DI MARE, IT","2008-11-19",,"45"
"ITM00016245","PRATICA DI MARE, IT","2008-11-20",,
"ITM00016245","PRATICA DI MARE, IT","2008-11-21","61","55"
"ITM00016245","PRATICA DI MARE, IT","2008-11-22","58",
"ITM00016245","PRATICA DI MARE, IT","2008-11-23","47",
"ITM00016245","PRATICA DI MARE, IT","2008-11-24","60","32"
"ITM00016245","PRATICA DI MARE, IT","2008-11-25","56","46"
"ITM00016245","PRATICA DI MARE, IT","2008-11-26","59","41"
"ITM00016245","PRATICA DI MARE, IT","2008-11-27","59",
"ITM00016245","PRATICA DI MARE, IT","2008-11-28","62","51"
"ITM00016245","PRATICA DI MARE, IT","2008-11-29","61","53"
"ITM00016245","PRATICA DI MARE, IT","2008-11-30","63","50"
"ITM00016245","PRATICA DI MARE, IT","2008-12-01",,
"ITM00016245","PRATICA DI MARE, IT","2008-12-02",,
"ITM00016245","PRATICA DI MARE, IT","2008-12-03","52",
"ITM00016245","PRATICA DI MARE, IT","2008-12-04",,"36"
"ITM00016245","PRATICA DI MARE, IT","2008-12-05",,"46"
"ITM00016245","PRATICA DI MARE, IT","2008-12-06","60",
"ITM00016245","PRATICA DI MARE, IT","2008-12-07","58",
"ITM00016245","PRATICA DI MARE, IT","2008-12-08","59","37"
"ITM00016245","PRATICA DI MARE, IT","2008-12-09","55","39"
"ITM00016245","PRATICA DI MARE, IT","2008-12-10","60","47"
"ITM00016245","PRATICA DI MARE, IT","2008-12-11",,"50"
"ITM00016245","PRATICA DI MARE, IT","2008-12-12","50",
"ITM00016245","PRATICA DI MARE, IT","2008-12-13","56","38"
"ITM00016245","PRATICA DI MARE, IT","2008-12-14","59","47"
"ITM00016245","PRATICA DI MARE, IT","2008-12-15","60","51"
"ITM00016245","PRATICA DI MARE, IT","2008-12-16",,
"ITM00016245","PRATICA DI MARE, IT","2008-12-17","59",
"ITM00016245","PRATICA DI MARE, IT","2008-12-18","56",
"ITM00016245","PRATICA DI MARE, IT","2008-12-19","53",
"ITM00016245","PRATICA DI MARE, IT","2008-12-20",,"41"
"ITM00016245","PRATICA DI MARE, IT","2008-12-21","57","40"
"ITM00016245","PRATICA DI MARE, IT","2008-12-22","60","40"
"ITM00016245","PRATICA DI MARE, IT","2008-12-23","56",
"ITM00016245","PRATICA DI MARE, IT","2008-12-24","57",
"ITM00016245","PRATICA DI MARE, IT","2008-12-25",,"34"
"ITM00016245","PRATICA DI MARE, IT","2008-12-26","52",
"ITM00016245","PRATICA DI MARE, IT","2008-12-27","50",
"ITM00016245","PRATICA DI MARE, IT","2008-12-28","44",
"ITM00016245","PRATICA DI MARE, IT","2008-12-29","57","42"
"ITM00016245","PRATICA DI MARE, IT","2008-12-30","56","38"
"ITM00016245","PRATICA DI MARE, IT","2008-12-31","56","37"
"ITM00016245","PRATICA DI MARE, IT","2009-01-01","59","32"
"ITM00016245","PRATICA DI MARE, IT","2009-01-02","58",
"ITM00016245","PRATICA DI MARE, IT","2009-01-03",,
"ITM00016245","PRATICA DI MARE, IT","2009-01-04","49",
"ITM00016245","PRATICA DI MARE, IT","2009-01-05","50",
"ITM00016245","PRATICA DI MARE, IT","2009-01-06","49","34"
"ITM00016245","PRATICA DI MARE, IT","2009-01-07","51","43"
"ITM00016245","PRATICA DI MARE, IT","2009-01-08",,
"ITM00016245","PRATICA DI MARE, IT","2009-01-09","56",
"ITM00016245","PRATICA DI MARE, IT","2009-01-10","50","39"
"ITM00016245","PRATICA DI MARE, IT","2009-01-11","59",
"ITM00016245","PRATICA DI MARE, IT","2009-01-12","50","41"
"ITM00016245","PRATICA DI MARE, IT","2009-01-13","52",
"ITM00016245","PRATICA DI MARE, IT","2009-01-14","55","45"
"ITM00016245","PRATICA DI MARE, IT","2009-01-15","54",
"ITM00016245","PRATICA DI MARE, IT","2009-01-16","56",
"ITM00016245","PRATICA DI MARE, IT","2009-01-17","57",
"ITM00016245","PRATICA DI MARE, IT","2009-01-18","56","41"
"ITM00016245","PRATICA DI MARE, IT","2009-01-19","60","51"
"ITM00016245","PRATICA DI MARE, IT","2009-01-20","61","51"
"ITM00016245","PRATICA DI MARE, IT","2009-01-21","55",
"ITM00016245","PRATICA DI MARE, IT","2009-01-22","54","41"
"ITM00016245","PRATICA DI MARE, IT","2009-01-23",,"39"
"ITM00016245","PRATICA DI MARE, IT","2009-01-24","56","44"
"ITM00016245","PRATICA DI MARE, IT","2009-01-25","54",
"ITM00016245","PRATICA DI MARE, IT","2009-01-26","55","40"
"ITM00016245","PRATICA DI MARE, IT","2009-01-27","49","42"
"ITM00016245","PRATICA DI MARE, IT","2009-01-28","54",
"ITM00016245","PRATICA DI MARE, IT","2009-01-29",,
"ITM00016245","PRATICA DI MARE, IT","2009-01-30","56","39"
"ITM00016245","PRATICA DI MARE, IT","2009-01-31","55","35"
"ITM00016245","PRATICA DI MARE, IT","2009-02-01",,"45"
"ITM00016245","PRATICA DI MARE, IT","2009-02-02",,"48"
"ITM00016245","PRATICA DI MARE, IT","2009-02-03","61","55"
"ITM00016245","PRATICA DI MARE, IT","2009-02-04","57",
"ITM00016245","PRATICA DI MARE, IT","2009-02-05","60","49"
"ITM00016245","PRATICA DI MARE, IT","2009-02-06","58","51"
"ITM00016245","PRATICA DI MARE, IT","2009-02-07","58",
"ITM00016245","PRATICA DI MARE, IT","2009-02-08","54",
"ITM00016245","PRATICA DI MARE, IT","2009-02-09","54","38"
"ITM00016245","PRATICA DI MARE, IT","2009-02-10","56","39"
"ITM00016245","PRATICA DI MARE, IT","2009-02-11",,
"ITM00016245","PRATICA DI MARE, IT","2009-02-12","49",
"ITM00016245","PRATICA DI MARE, IT","2009-02-13","48",
"ITM00016245","PRATICA DI MARE, IT","2009-02-14","46","27"
"ITM00016245","PRATICA DI MARE, IT","2009-02-15","49","30"
"ITM00016245","PRATICA DI MARE, IT","2009-02-16","48",
"ITM00016245","PRATICA DI MARE, IT","2009-02-17","49",
"ITM00016245","PRATICA DI MARE, IT","2009-02-18","43",
"ITM00016245","PRATICA DI MARE, IT","2009-02-19","46","27"
"ITM00016245","PRATICA DI MARE, IT","2009-02-20","52",
"ITM00016245","PRATICA DI MARE, IT","2009-02-21",,"33"
"ITM00016245","PRATICA DI MARE, IT","2009-02-22",,"35"
"ITM00016245","PRATICA DI MARE, IT","2009-02-23","54",
"ITM00016245","PRATICA DI MARE, IT","2009-02-24","50",
"ITM00016245","PRATICA DI MARE, IT","2009-02-25","54",
"ITM00016245","PRATICA DI MARE, IT","2009-02-26","53","33"
"ITM00016245","PRATICA DI MARE, IT","2009-02-27","56",
"ITM00016245","PRATICA DI MARE, IT","2009-02-28","58","38"
"ITM00016245","PRATICA DI MARE, IT","2009-03-01","53","45"
"ITM00016245","PRATICA DI MARE, IT","2009-03-02",,"49"
"ITM00016245","PRATICA DI MARE, IT","2009-03-03","58","49"
"ITM00016245","PRATICA DI MARE, IT","2009-03-04","61","50"
"ITM00016245","PRATICA DI MARE, IT","2009-03-05","55",
"ITM00016245","PRATICA DI MARE, IT","2009-03-06","54","42"
"ITM00016245","PRATICA DI MARE, IT","2009-03-07","61",
"ITM00016245","PRATICA DI MARE, IT","2009-03-08","61",
"ITM00016245","PRATICA DI MARE, IT","2009-03-09","61","44"
"ITM00016245","PRATICA DI MARE, IT","2009-03-10","58","35"
"ITM00016245","PRATICA DI MARE, IT","2009-03-11","60","41"
"ITM00016245","PRATICA DI MARE, IT","2009-03-12","59",
"ITM00016245","PRATICA DI MARE, IT","2009-03-13",,"33"
"ITM00016245","PRATICA DI MARE, IT","2009-03-14","59",
"ITM00016245","PRATICA DI MARE, IT","2009-03-15","60",
"ITM00016245","PRATICA DI MARE, IT","2009-03-16","65","44"
"ITM00016245","PRATICA DI MARE, IT","2009-03-17",,
"ITM00016245","PRATICA DI MARE, IT","2009-03-18","60",
"ITM00016245","PRATICA DI MARE, IT","2009-03-19","59",
"ITM00016245","PRATICA DI MARE, IT","2009-03-20","49",
"ITM00016245","PRATICA DI MARE, IT","2009-03-21","51","21"
"ITM00016245","PRATICA DI MARE, IT","2009-03-22","56","38"
"ITM00016245","PRATICA DI MARE, IT","2009-03-23",,"35"
"ITM00016245","PRATICA DI MARE, IT","2009-03-24","59",
"ITM00016245","PRATICA DI MARE, IT","2009-03-25","58","33"
"ITM00016245","PRATICA DI MARE, IT","2009-03-26","60","40"
"ITM00016245","PRATICA DI MARE, IT","2009-03-27","59","41"
"ITM00016245","PRATICA DI MARE, IT","2009-03-28","63","48"
"ITM00016245","PRATICA DI MARE, IT","2009-03-29","66",
"ITM00016245","PRATICA DI MARE, IT","2009-03-30","62",
"ITM00016245","PRATICA DI MARE, IT","2009-03-31","70","51"
"ITM00016245","PRATICA DI MARE, IT","2009-04-01","59",
"ITM00016245","PRATICA DI MARE, IT","2009-04-02","60",
"ITM00016245","PRATICA DI MARE, IT","2009-04-03","63","44"
"ITM00016245","PRATICA DI MARE, IT","2009-04-04","63",
"ITM00016245","PRATICA DI MARE, IT","2009-04-05","63","46"
"ITM00016245","PRATICA DI MARE, IT","2009-04-06","63","47"
"ITM00016245","PRATICA DI MARE, IT","2009-04-07","62",
"ITM00016245","PRATICA DI MARE, IT","2009-04-08","63","44"
"ITM00016245","PRATICA DI MARE, IT","2009-04-09","69","48"
"ITM00016245","PRATICA DI MARE, IT","2009-04-10","69","48"
"ITM00016245","PRATICA DI MARE, IT","2009-04-11","67","48"
"ITM00016245","PRATICA DI MARE, IT","2009-04-12","71","49"
"ITM00016245","PRATICA DI MARE, IT","2009-04-13","67",
"ITM00016245","PRATICA DI MARE, IT","2009-04-14","64","46"
"ITM00016245","PRATICA DI MARE, IT","2009-04-15","65",
"ITM00016245","PRATICA DI MARE, IT","2009-04-16","65",
"ITM00016245","PRATICA DI MARE, IT","2009-04-17","64",
"ITM00016245","PRATICA DI MARE, IT","2009-04-18",,"46"
"ITM00016245","PRATICA DI MARE, IT","2009-04-19","57",
"ITM00016245","PRATICA DI MARE, IT","2009-04-20",,"45"
"ITM00016245","PRATICA DI MARE, IT","2009-04-21","67",
"ITM00016245","PRATICA DI MARE, IT","2009-04-22","67","51"
"ITM00016245","PRATICA DI MARE, IT","2009-04-23","65","50"
"ITM00016245","PRATICA DI MARE, IT","2009-04-24","64","47"
"ITM00016245","PRATICA DI MARE, IT","2009-04-25","65",
"ITM00016245","PRATICA DI MARE, IT","2009-04-26","69","54"
"ITM00016245","PRATICA DI MARE, IT","2009-04-27","73",
"ITM00016245","PRATICA DI MARE, IT","2009-04-28","62","53"
"ITM00016245","PRATICA DI MARE, IT","2009-04-29","64","51"
"ITM00016245","PRATICA DI MARE, IT","2009-04-30","64","46"
"ITM00016245","PRATICA DI MARE, IT","2009-05-01","70","45"
"ITM00016245","PRATICA DI MARE, IT","2009-05-02","73","46"
"ITM00016245","PRATICA DI MARE, IT","2009-05-03","70",
"ITM00016245","PRATICA DI MARE, IT","2009-05-04","68","44"
"ITM00016245","PRATICA DI MARE, IT","2009-05-05","66","51"
"ITM00016245","PRATICA DI MARE, IT","2009-05-06","67",
"ITM00016245","PRATICA DI MARE, IT","2009-05-07","67","49"
"ITM00016245","PRATICA DI MARE, IT","2009-05-08","68","48"
"ITM00016245","PRATICA DI MARE, IT","2009-05-09","68",
"ITM00016245","PRATICA DI MARE, IT","2009-05-10","73",
"ITM00016245","PRATICA DI MARE, IT","2009-05-11","75","50"
"ITM00016245","PRATICA DI MARE, IT","2009-05-12","74","51"
"ITM00016245","PRATICA DI MARE, IT","2009-05-13","74","51"
"ITM00016245","PRATICA DI MARE, IT","2009-05-14","75","53"
"ITM00016245","PRATICA DI MARE, IT","2009-05-15","75","59"
"ITM00016245","PRATICA DI MARE, IT","2009-05-16","83","62"
"ITM00016245","PRATICA DI MARE, IT","2009-05-17","83","62"
"ITM00016245","PRATICA DI MARE, IT","2009-05-18","78","58"
"ITM00016245","PRATICA DI MARE, IT","2009-05-19","79",
"ITM00016245","PRATICA DI MARE, IT","2009-05-20","81","55"
"ITM00016245","PRATICA DI MARE, IT","2009-05-21",,"59"
"ITM00016245","PRATICA DI MARE, IT","2009-05-22","78",
"ITM00016245","PRATICA DI MARE, IT","2009-05-23","80","56"
"ITM00016245","PRATICA DI MARE, IT","2009-05-24","81","57"
"ITM00016245","PRATICA DI MARE, IT","2009-05-25","83","59"
"ITM00016245","PRATICA DI MARE, IT","2009-05-26",,"58"
"ITM00016245","PRATICA DI MARE, IT","2009-05-27","79","63"
"ITM00016245","PRATICA DI MARE, IT","2009-05-28","77",
"ITM00016245","PRATICA DI MARE, IT","2009-05-29","77","59"
"ITM00016245","PRATICA DI MARE, IT","2009-05-30","72","59"
"ITM00016245","PRATICA DI MARE, IT","2009-05-31","76","62"
"ITM00016245","PRATICA DI MARE, IT","2009-06-01","70","61"
"ITM00016245","PRATICA DI MARE, IT","2009-06-02","74",
"ITM00016245","PRATICA DI MARE, IT","2009-06-03","76","55"
"ITM00016245","PRATICA DI MARE, IT","2009-06-04","74","59"
"ITM00016245","PRATICA DI MARE, IT","2009-06-05","79","62"
"ITM00016245","PRATICA DI MARE, IT","2009-06-06","77","64"
"ITM00016245","PRATICA DI MARE, IT","2009-06-07","73",
"ITM00016245","PRATICA DI MARE, IT","2009-06-08","77","57"
"ITM00016245","PRATICA DI MARE, IT","2009-06-09","81","56"
"ITM00016245","PRATICA DI MARE, IT","2009-06-10","76","57"
"ITM00016245","PRATICA DI MARE, IT","2009-06-11","80","59"
"ITM00016245","PRATICA DI MARE, IT","2009-06-12","76","59"
"ITM00016245","PRATICA DI MARE, IT","2009-06-13","77","62"
"ITM00016245","PRATICA DI MARE, IT","2009-06-14","81","62"
"ITM00016245","PRATICA DI MARE, IT","2009-06-15","81","64"
"ITM00016245","PRATICA DI MARE, IT","2009-06-16","83","62"
"ITM00016245","PRATICA DI MARE, IT","2009-06-17","83","60"
"ITM00016245","PRATICA DI MARE, IT","2009-06-18","82","65"
"ITM00016245","PRATICA DI MARE, IT","2009-06-19","82","63"
"ITM00016245","PRATICA DI MARE, IT","2009-06-20","82","69"
"ITM00016245","PRATICA DI MARE, IT","2009-06-21","76",
"ITM00016245","PRATICA DI MARE, IT","2009-06-22","79","57"
"ITM00016245","PRATICA DI MARE, IT","2009-06-23",,"54"
"ITM00016245","PRATICA DI MARE, IT","2009-06-24","74","54"
"ITM00016245","PRATICA DI MARE, IT","2009-06-25","79","56"
"ITM00016245","PRATICA DI MARE, IT","2009-06-26","76","63"
"ITM00016245","PRATICA DI MARE, IT","2009-06-27",,"60"
"ITM00016245","PRATICA DI MARE, IT","2009-06-28","80","62"
"ITM00016245","PRATICA DI MARE, IT","2009-06-29","80","66"
"ITM00016245","PRATICA DI MARE, IT","2009-06-30","80","62"
"ITM00016245","PRATICA DI MARE, IT","2009-07-01",,"66"
"ITM00016245","PRATICA DI MARE, IT","2009-07-02","81","65"
"ITM00016245","PRATICA DI MARE, IT","2009-07-03","82","64"
"ITM00016245","PRATICA DI MARE, IT","2009-07-04","81","67"
"ITM00016245","PRATICA DI MARE, IT","2009-07-05","82","68"
"ITM00016245","PRATICA DI MARE, IT","2009-07-06","83","71"
"ITM00016245","PRATICA DI MARE, IT","2009-07-07","84","69"
"ITM00016245","PRATICA DI MARE, IT","2009-07-08","83","69"
"ITM00016245","PRATICA DI MARE, IT","2009-07-09","80","66"
"ITM00016245","PRATICA DI MARE, IT","2009-07-10","80","65"
"ITM00016245","PRATICA DI MARE, IT","2009-07-11","81","60"
"ITM00016245","PRATICA DI MARE, IT","2009-07-12","81","60"
"ITM00016245","PRATICA DI MARE, IT","2009-07-13","82","63"
"ITM00016245","PRATICA DI MARE, IT","2009-07-14","86","62"
"ITM00016245","PRATICA DI MARE, IT","2009-07-15","87","66"
"ITM00016245","PRATICA DI MARE, IT","2009-07-16","90","68"
"ITM00016245","PRATICA DI MARE, IT","2009-07-17",,"67"
"ITM00016245","PRATICA DI MARE, IT","2009-07-18","80",
"ITM00016245","PRATICA DI MARE, IT","2009-07-19","80","60"
"ITM00016245","PRATICA DI MARE, IT","2009-07-20","81","62"
"ITM00016245","PRATICA DI MARE, IT","2009-07-21","85","62"
"ITM00016245","PRATICA DI MARE, IT","2009-07-22","87","64"
"ITM00016245","PRATICA DI MARE, IT","2009-07-23","90","63"
"ITM00016245","PRATICA DI MARE, IT","2009-07-24","90","72"
"ITM00016245","PRATICA DI MARE, IT","2009-07-25","87","72"
"ITM00016245","PRATICA DI MARE, IT","2009-07-26","89","65"
"ITM00016245","PRATICA DI MARE, IT","2009-07-27","85","68"
"ITM00016245","PRATICA DI MARE, IT","2009-07-28","87","66"
"ITM00016245","PRATICA DI MARE, IT","2009-07-29","88","64"
"ITM00016245","PRATICA DI MARE, IT","2009-07-30","89","67"
"ITM00016245","PRATICA DI MARE, IT","2009-07-31","84","66"
"ITM00016245","PRATICA DI MARE, IT","2009-08-01","83","67"
"ITM00016245","PRATICA DI MARE, IT","2009-08-02","86","64"
"ITM00016245","PRATICA DI MARE, IT","2009-08-03","88","69"
"ITM00016245","PRATICA DI MARE, IT","2009-08-04","83","63"
"ITM00016245","PRATICA DI MARE, IT","2009-08-05","85","65"
"ITM00016245","PRATICA DI MARE, IT","2009-08-06","86","67"
"ITM00016245","PRATICA DI MARE, IT","2009-08-07","86","66"
"ITM00016245","PRATICA DI MARE, IT","2009-08-08","85","68"
"ITM00016245","PRATICA DI MARE, IT","2009-08-09","85","66"
"ITM00016245","PRATICA DI MARE, IT","2009-08-10","85","69"
"ITM00016245","PRATICA DI MARE, IT","2009-08-11","87","70"
"ITM00016245","PRATICA DI MARE, IT","2009-08-12","85","70"
"ITM00016245","PRATICA DI MARE, IT","2009-08-13","87","67"
"ITM00016245","PRATICA DI MARE, IT","2009-08-14","88","67"
"ITM00016245","PRATICA DI MARE, IT","2009-08-15","89","67"
"ITM00016245","PRATICA DI MARE, IT","2009-08-16","90","70"
"ITM00016245","PRATICA DI MARE, IT","2009-08-17",,"69"
"ITM00016245","PRATICA DI MARE, IT","2009-08-18","94","67"
"ITM00016245","PRATICA DI MARE, IT","2009-08-19","90","70"
"ITM00016245","PRATICA DI MARE, IT","2009-08-20","93","68"
"ITM00016245","PRATICA DI MARE, IT","2009-08-21","90","68"
"ITM00016245","PRATICA DI MARE, IT","2009-08-22","96","70"
"ITM00016245","PRATICA DI MARE, IT","2009-08-23","87","69"
"ITM00016245","PRATICA DI MARE, IT","2009-08-24","89","71"
"ITM00016245","PRATICA DI MARE, IT","2009-08-25","87","71"
"ITM00016245","PRATICA DI MARE, IT","2009-08-26","88","68"
"ITM00016245","PRATICA DI MARE, IT","2009-08-27","88","73"
"ITM00016245","PRATICA DI MARE, IT","2009-08-28","88","71"
"ITM00016245","PRATICA DI MARE, IT","2009-08-29","88","70"
"ITM00016245","PRATICA DI MARE, IT","2009-08-30",,"70"
"ITM00016245","PRATICA DI MARE, IT","2009-08-31",,"71"
"ITM00016245","PRATICA DI MARE, IT","2009-09-01","87","68"
"ITM00016245","PRATICA DI MARE, IT","2009-09-02","88","72"
"ITM00016245","PRATICA DI MARE, IT","2009-09-03","87",
"ITM00016245","PRATICA DI MARE, IT","2009-09-04","88",
"ITM00016245","PRATICA DI MARE, IT","2009-09-05","84",
"ITM00016245","PRATICA DI MARE, IT","2009-09-06","85",
"ITM00016245","PRATICA DI MARE, IT","2009-09-07","85","64"
"ITM00016245","PRATICA DI MARE, IT","2009-09-08","83","63"
"ITM00016245","PRATICA DI MARE, IT","2009-09-09","82",
"ITM00016245","PRATICA DI MARE, IT","2009-09-10","82","62"
"ITM00016245","PRATICA DI MARE, IT","2009-09-11","87","63"
"ITM00016245","PRATICA DI MARE, IT","2009-09-12","83","64"
"ITM00016245","PRATICA DI MARE, IT","2009-09-13","81","62"
"ITM00016245","PRATICA DI MARE, IT","2009-09-14","81","63"
"ITM00016245","PRATICA DI MARE, IT","2009-09-15","81",
"ITM00016245","PRATICA DI MARE, IT","2009-09-16","79","65"
"ITM00016245","PRATICA DI MARE, IT","2009-09-17","78",
"ITM00016245","PRATICA DI MARE, IT","2009-09-18","80","60"
"ITM00016245","PRATICA DI MARE, IT","2009-09-19","82","62"
"ITM00016245","PRATICA DI MARE, IT","2009-09-20",,"64"
"ITM00016245","PRATICA DI MARE, IT","2009-09-21","71",
"ITM00016245","PRATICA DI MARE, IT","2009-09-22","78",
"ITM00016245","PRATICA DI MARE, IT","2009-09-23","81","62"
"ITM00016245","PRATICA DI MARE, IT","2009-09-24","76","64"
"ITM00016245","PRATICA DI MARE, IT","2009-09-25","80","64"
"ITM00016245","PRATICA DI MARE, IT","2009-09-26","83","62"
"ITM00016245","PRATICA DI MARE, IT","2009-09-27","83","64"
"ITM00016245","PRATICA DI MARE, IT","2009-09-28",,"61"
"ITM00016245","PRATICA DI MARE, IT","2009-09-29","78","60"
"ITM00016245","PRATICA DI MARE, IT","2009-09-30","77","59"
"ITM00016245","PRATICA DI MARE, IT","2009-10-01","76","60"
"ITM00016245","PRATICA DI MARE, IT","2009-10-02",,
"ITM00016245","PRATICA DI MARE, IT","2009-10-03","77","60"
"ITM00016245","PRATICA DI MARE, IT","2009-10-04","77","57"
"ITM00016245","PRATICA DI MARE, IT","2009-10-05","77","60"
"ITM00016245","PRATICA DI MARE, IT","2009-10-06","77",
"ITM00016245","PRATICA DI MARE, IT","2009-10-07","77","60"
"ITM00016245","PRATICA DI MARE, IT","2009-10-08","76","60"
"ITM00016245","PRATICA DI MARE, IT","2009-10-09","76","59"
"ITM00016245","PRATICA DI MARE, IT","2009-10-10","76",
"ITM00016245","PRATICA DI MARE, IT","2009-10-11","74",
"ITM00016245","PRATICA DI MARE, IT","2009-10-12","74",
"ITM00016245","PRATICA DI MARE, IT","2009-10-13","68","45"
"ITM00016245","PRATICA DI MARE, IT","2009-10-14","67","47"
"ITM00016245","PRATICA DI MARE, IT","2009-10-15","64",
"ITM00016245","PRATICA DI MARE, IT","2009-10-16","63","42"
"ITM00016245","PRATICA DI MARE, IT","2009-10-17","60","42"
"ITM00016245","PRATICA DI MARE, IT","2009-10-18","62",
"ITM00016245","PRATICA DI MARE, IT","2009-10-19","63","45"
"ITM00016245","PRATICA DI MARE, IT","2009-10-20","61",
"ITM00016245","PRATICA DI MARE, IT","2009-10-21","71","54"
"ITM00016245","PRATICA DI MARE, IT","2009-10-22","68",
"ITM00016245","PRATICA DI MARE, IT","2009-10-23","66",
"ITM00016245","PRATICA DI MARE, IT","2009-10-24","71",
"ITM00016245","PRATICA DI MARE, IT","2009-10-25","74","55"
"ITM00016245","PRATICA DI MARE, IT","2009-10-26","72",
"ITM00016245","PRATICA DI MARE, IT","2009-10-27","72","55"
"ITM00016245","PRATICA DI MARE, IT","2009-10-28","69",
"ITM00016245","PRATICA DI MARE, IT","2009-10-29","68",
"ITM00016245","PRATICA DI MARE, IT","2009-10-30","68",
"ITM00016245","PRATICA DI MARE, IT","2009-10-31","64",
"ITM00016245","PRATICA DI MARE, IT","2009-11-01","63",
"ITM00016245","PRATICA DI MARE, IT","2009-11-02","62","45"
"ITM00016245","PRATICA DI MARE, IT","2009-11-03",,
"ITM00016245","PRATICA DI MARE, IT","2009-11-04","64","40"
"ITM00016245","PRATICA DI MARE, IT","2009-11-05","65",
"ITM00016245","PRATICA DI MARE, IT","2009-11-06","58",
"ITM00016245","PRATICA DI MARE, IT","2009-11-07","63","44"
"ITM00016245","PRATICA DI MARE, IT","2009-11-08","61","51"
"ITM00016245","PRATICA DI MARE, IT","2009-11-09","62",
"ITM00016245","PRATICA DI MARE, IT","2009-11-10","61",
"ITM00016245","PRATICA DI MARE, IT","2009-11-11","62","44"
"ITM00016245","PRATICA DI MARE, IT","2009-11-12","63",
"ITM00016245","PRATICA DI MARE, IT","2009-11-13","65","50"
"ITM00016245","PRATICA DI MARE, IT","2009-11-14","63","51"
"ITM00016245","PRATICA DI MARE, IT","2009-11-15","67","57"
"ITM00016245","PRATICA DI MARE, IT","2009-11-16","69",
"ITM00016245","PRATICA DI MARE, IT","2009-11-17","71","57"
"ITM00016245","PRATICA DI MARE, IT","2009-11-18","68","51"
"ITM00016245","PRATICA DI MARE, IT","2009-11-19",,"51"
"ITM00016245","PRATICA DI MARE, IT","2009-11-20","71","50"
"ITM00016245","PRATICA DI MARE, IT","2009-11-21","67","49"
"ITM00016245","PRATICA DI MARE, IT","2009-11-22","63","50"
"ITM00016245","PRATICA DI MARE, IT","2009-11-23","65","49"
"ITM00016245","PRATICA DI MARE, IT","2009-11-24","65",
"ITM00016245","PRATICA DI MARE, IT","2009-11-25","66","46"
"ITM00016245","PRATICA DI MARE, IT","2009-11-26","65","48"
"ITM00016245","PRATICA DI MARE, IT","2009-11-27","65",
"ITM00016245","PRATICA DI MARE, IT","2009-11-28","66",
"ITM00016245","PRATICA DI MARE, IT","2009-11-29","64","47"
"ITM00016245","PRATICA DI MARE, IT","2009-11-30","65","50"
"ITM00016245","PRATICA DI MARE, IT","2009-12-01","60",
"ITM00016245","PRATICA DI MARE, IT","2009-12-02","58",
"ITM00016245","PRATICA DI MARE, IT","2009-12-03","58",
"ITM00016245","PRATICA DI MARE, IT","2009-12-04","60",
"ITM00016245","PRATICA DI MARE, IT","2009-12-05","61","44"
"ITM00016245","PRATICA DI MARE, IT","2009-12-06","59","44"
"ITM00016245","PRATICA DI MARE, IT","2009-12-07","60","45"
"ITM00016245","PRATICA DI MARE, IT","2009-12-08","61",
"ITM00016245","PRATICA DI MARE, IT","2009-12-09","58","42"
"ITM00016245","PRATICA DI MARE, IT","2009-12-10","60",
"ITM00016245","PRATICA DI MARE, IT","2009-12-11","58","38"
"ITM00016245","PRATICA DI MARE, IT","2009-12-12","56","41"
"ITM00016245","PRATICA DI MARE, IT","2009-12-13","53",
"ITM00016245","PRATICA DI MARE, IT","2009-12-14","53",
"ITM00016245","PRATICA DI MARE, IT","2009-12-15","52",
"ITM00016245","PRATICA DI MARE, IT","2009-12-16","50","36"
"ITM00016245","PRATICA DI MARE, IT","2009-12-17","52",
"ITM00016245","PRATICA DI MARE, IT","2009-12-18","47","35"
"ITM00016245","PRATICA DI MARE, IT","2009-12-19","51",
"ITM00016245","PRATICA DI MARE, IT","2009-12-20","43",
"ITM00016245","PRATICA DI MARE, IT","2009-12-21",,"28"
"ITM00016245","PRATICA DI MARE, IT","2009-12-22",,"46"
"ITM00016245","PRATICA DI MARE, IT","2009-12-23","64","56"
"ITM00016245","PRATICA DI MARE, IT","2009-12-24","62","57"
"ITM00016245","PRATICA DI MARE, IT","2009-12-25","67",
"ITM00016245","PRATICA DI MARE, IT","2009-12-26",,"48"
"ITM00016245","PRATICA DI MARE, IT","2009-12-27","56",
"ITM00016245","PRATICA DI MARE, IT","2009-12-28","56","38"
"ITM00016245","PRATICA DI MARE, IT","2009-12-29","56","51"
"ITM00016245","PRATICA DI MARE, IT","2009-12-30","64","54"
